,accuracy,f1_weighted,f1_macro
0,0.26143790849673204,0.23319665858215624,0.2527856306279362
1,0.41830065359477125,0.38946612569084205,0.3722649614550781
2,0.47058823529411764,0.47033413347635245,0.46261108792754363
3,0.5555555555555556,0.5638554949221415,0.513556647955625
4,0.5686274509803921,0.5747014274119234,0.5389805922368948
5,0.5555555555555556,0.557186411717721,0.5710631292131915
6,0.5816993464052288,0.584754243577773,0.5678527821384963
7,0.6013071895424836,0.6044696886212643,0.5669220570874643
8,0.5816993464052288,0.5847769809388559,0.5829006610267756
9,0.5947712418300654,0.5996528957689441,0.5877490072652495
10,0.6078431372549019,0.6104159873891629,0.6140858214597923
11,0.5751633986928104,0.5778368327387935,0.5669806384092099
12,0.6078431372549019,0.6086918818860451,0.6214310766696994
13,0.6013071895424836,0.603763126545234,0.6146890214040849
14,0.5686274509803921,0.5714650019377036,0.5681125607862803
15,0.6339869281045751,0.6361944336029396,0.6307211954974631
16,0.5947712418300654,0.5944959208425442,0.5994573396324726
17,0.5947712418300654,0.5979043794599532,0.5828069428648064
18,0.6209150326797386,0.6254125068399387,0.6133232063681199
19,0.5882352941176471,0.5878101422122952,0.5887466097550131
