,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.0,0.7755102040816326,0.5882352941176471,0.6666666666666666,0.0,0.944,0.8333333333333334,0.8111888111888111,0.5439636425998972,0.7893812518014199
precision,0.0,0.7307692307692307,0.625,0.6666666666666666,0.0,0.921875,0.8064516129032258,0.8111888111888111,0.5358232157627318,0.7696095390341668
recall,0.0,0.8260869565217391,0.5555555555555556,0.6666666666666666,0.0,0.9672131147540983,0.8620689655172413,0.8111888111888111,0.5539416084307572,0.8111888111888111
support,5.0,23.0,9.0,12.0,4.0,61.0,29.0,0.8111888111888111,143.0,143.0
