,loss
0,1.951247215270996
1,1.9465551376342773
2,1.959592342376709
3,1.902276635169983
4,1.845563292503357
5,1.7513688802719116
6,1.7378532886505127
7,2.2311995029449463
8,1.6843377351760864
9,1.8293323516845703
10,1.743415117263794
11,1.701241374015808
12,1.721117377281189
13,1.73147451877594
14,1.728039264678955
15,1.6664786338806152
16,1.617700219154358
17,1.5632805824279785
18,1.5581504106521606
19,1.5122952461242676
20,1.4680216312408447
21,1.526473045349121
22,1.4289984703063965
23,1.2912665605545044
24,1.364659070968628
25,1.2714722156524658
26,1.2909032106399536
27,1.2552354335784912
28,1.208552360534668
29,1.1978603601455688
30,1.2600370645523071
31,1.1556702852249146
32,1.1453273296356201
33,1.1418752670288086
34,1.1143290996551514
35,1.063904047012329
36,1.027505874633789
37,1.079477071762085
38,0.961471438407898
39,1.05088210105896
40,1.2833768129348755
41,0.9126330614089966
42,1.0955772399902344
43,1.0127394199371338
44,1.0006706714630127
45,0.8978216648101807
46,0.9569770693778992
47,0.838185727596283
48,0.8971176743507385
49,0.822085440158844
50,0.7909184098243713
51,0.7554543018341064
52,0.770660400390625
53,0.5887089371681213
54,0.7014870047569275
55,0.6057669520378113
56,0.540996253490448
57,0.6081141829490662
58,0.5893229842185974
59,0.44739681482315063
60,0.5826126933097839
61,0.6499052047729492
62,0.4243566691875458
63,0.5260599255561829
64,0.6968336701393127
65,0.38226115703582764
66,0.4481881558895111
67,0.3516744077205658
68,0.5192492604255676
69,0.3132880926132202
70,0.38190758228302
71,0.27275004982948303
72,0.3759731352329254
73,0.23474830389022827
74,0.26163315773010254
75,0.27633216977119446
76,0.19378452003002167
77,0.22784224152565002
78,0.16141431033611298
79,0.12934623658657074
80,0.15263822674751282
81,0.07659446448087692
82,0.08601988852024078
83,0.043743424117565155
84,0.08049309998750687
85,0.05893408879637718
86,0.0886010229587555
87,0.04463666304945946
88,0.049539148807525635
89,0.06466682255268097
90,0.02086568810045719
91,0.03978420048952103
92,0.04658777266740799
93,0.01434794720262289
94,0.03262549266219139
95,0.03305979445576668
96,0.008839809335768223
97,0.021481959149241447
98,0.04360359162092209
99,0.006608412601053715
100,0.012370486743748188
101,0.013014612719416618
102,0.013683386147022247
103,0.0032966239377856255
104,0.0021115883719176054
105,0.009458068758249283
106,0.004274714272469282
107,0.0416690856218338
108,0.022640027105808258
109,0.3079156279563904
110,0.6221999526023865
111,0.8802926540374756
112,3.4530720710754395
113,1.2344121932983398
114,1.9270803928375244
115,0.9426954388618469
116,0.808005154132843
117,0.9090994000434875
118,0.7460768818855286
119,0.6624832153320312
120,0.6693355441093445
121,0.725034236907959
122,0.523334801197052
123,0.5968485474586487
124,0.5453428030014038
125,0.5416616201400757
126,0.5324193239212036
127,0.48301440477371216
128,0.5220932960510254
129,0.40069133043289185
130,0.43876877427101135
131,0.3954504728317261
132,0.3041105270385742
133,0.24003097414970398
134,0.24258345365524292
135,0.20240694284439087
136,0.18407034873962402
137,0.19367623329162598
138,0.11133764684200287
139,0.13607023656368256
140,0.10315905511379242
141,0.13384480774402618
142,0.09580805897712708
143,0.14687056839466095
144,0.0709739699959755
145,0.05299926921725273
146,0.07100465893745422
147,0.10490734875202179
148,0.036217886954545975
149,0.03849709406495094
150,0.04321280121803284
151,0.044623713940382004
152,0.03100840374827385
153,0.06004667654633522
154,0.024781161919236183
155,0.04605850577354431
156,0.012789467349648476
157,0.020973173901438713
158,0.014062215574085712
159,0.010041378438472748
160,0.03918786346912384
161,0.01650056801736355
162,0.015460544265806675
163,0.08769475668668747
164,0.006504137068986893
165,0.018986016511917114
166,0.013881714083254337
167,0.006188565865159035
168,0.005532310344278812
169,0.05841774120926857
170,0.02875431999564171
171,0.016513410955667496
172,0.006352419499307871
173,0.007109542842954397
174,0.008588024415075779
175,0.009501656517386436
176,0.021494729444384575
177,0.0028038991149514914
178,0.004759085364639759
179,0.008122260682284832
180,0.010230686515569687
181,0.039871349930763245
182,0.00886540487408638
183,0.011230085976421833
184,0.014457738026976585
185,0.0058780862018466
186,0.008731268346309662
187,0.010248099453747272
188,0.008942494168877602
189,0.013943035155534744
190,0.004614006262272596
191,0.0035521304234862328
192,0.0344880037009716
193,0.0015771416947245598
194,0.005475358106195927
195,0.0018955254927277565
196,0.0043346332386136055
197,0.0028016241267323494
198,0.005812594201415777
199,0.007218099664896727
