,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.2857142857142857,0.1285714285714286,0.1285714285714286
precision,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142857142857,0.08333333333333333,0.08333333333333333
recall,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
support,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,7.0,7.0
