,accuracy,f1_weighted,f1_macro
0,0.32679738562091504,0.31420030677181043,0.2602323110354171
1,0.49019607843137253,0.4886279287167618,0.43245251618237773
2,0.4444444444444444,0.45702401257669967,0.3636915710491909
3,0.4117647058823529,0.42258972141573037,0.38157865502224736
4,0.49019607843137253,0.4947361200084512,0.4700121747740796
5,0.45098039215686275,0.46308089436684136,0.40748408160146
6,0.477124183006536,0.4767002944892522,0.46259686626227975
7,0.45098039215686275,0.4613531551904061,0.4127674058128999
8,0.5228758169934641,0.5385219075144483,0.48500553842001476
9,0.477124183006536,0.4877149420083835,0.4429929129436519
10,0.5359477124183006,0.5376841221056534,0.4758299862109778
11,0.5424836601307189,0.5581555192960983,0.4735411567570346
12,0.5228758169934641,0.536065137577098,0.4828673944494185
13,0.5620915032679739,0.5728380621086161,0.5310856268501111
14,0.5098039215686274,0.5203105626134784,0.4547301602609363
15,0.477124183006536,0.48264357451427664,0.46220868094073075
16,0.5816993464052288,0.5935512316699919,0.5435969369820852
17,0.5228758169934641,0.5394300041490961,0.4801316725401312
18,0.5359477124183006,0.5481558226346815,0.5075038543474698
19,0.5228758169934641,0.5346495746066615,0.4888683954285183
