,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.4210526315789474,0.4943820224719101,0.3272727272727273,0.5384615384615385,0.6486486486486486,0.919431279620853,0.8769230769230768,0.7156862745098039,0.6037388464253859,0.7063946379122394
precision,0.4,0.4888888888888889,0.391304347826087,0.6363636363636364,0.5714285714285714,0.8738738738738738,0.890625,0.7156862745098039,0.6074977597687224,0.7046903721003251
recall,0.4444444444444444,0.5,0.28125,0.4666666666666667,0.75,0.97,0.8636363636363636,0.7156862745098039,0.6108567821067821,0.7156862745098039
support,18.0,44.0,32.0,30.0,16.0,100.0,66.0,0.7156862745098039,306.0,306.0
