,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.7142857142857143,0.5531914893617023,0.4375,0.5,0.7142857142857143,0.9090909090909091,0.7777777777777778,0.7189542483660131,0.658018800685974,0.7185247191505014
precision,1.0,0.52,0.4375,0.5384615384615384,0.8333333333333334,0.9183673469387755,0.717948717948718,0.7189542483660131,0.7093729909546236,0.7306814691688641
recall,0.5555555555555556,0.5909090909090909,0.4375,0.4666666666666667,0.625,0.9,0.8484848484848485,0.7189542483660131,0.6320165945165945,0.7189542483660131
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7189542483660131,153.0,153.0
