,loss
0,1.7426633834838867
1,1.6472796201705933
2,1.540718913078308
3,1.4443273544311523
4,1.443739652633667
5,1.503263235092163
6,1.3328760862350464
7,1.3644357919692993
8,1.1593561172485352
9,1.1747736930847168
10,1.2188302278518677
11,1.2478547096252441
12,1.1873615980148315
13,0.9645166993141174
14,1.0929639339447021
15,0.9047569036483765
16,0.9775482416152954
17,0.994167149066925
18,0.9492239356040955
19,0.8083582520484924
20,0.8144153356552124
21,0.86468905210495
22,0.6738924980163574
23,0.8869686126708984
24,0.7603684067726135
25,0.7562047839164734
26,0.7341216802597046
27,0.6515741348266602
28,0.5987670421600342
29,0.7733257412910461
30,0.592711329460144
31,0.5921967625617981
32,0.6646173596382141
33,0.6704916954040527
34,0.5534768104553223
35,0.6081336736679077
36,0.6548863649368286
37,0.516070544719696
38,0.5222126245498657
39,0.448286235332489
40,0.5217234492301941
41,0.4759044051170349
42,0.5605264902114868
43,0.44313573837280273
44,0.38908132910728455
45,0.40340474247932434
46,0.41986963152885437
47,0.3732345998287201
48,0.47593259811401367
49,0.3355288803577423
50,0.3853309452533722
51,0.30615559220314026
52,0.3867860734462738
53,0.3316338360309601
54,0.26075804233551025
55,0.34119343757629395
56,0.2707611620426178
57,0.3338315486907959
58,0.31595489382743835
59,0.28367260098457336
60,0.32226458191871643
61,0.2373572736978531
62,0.25025448203086853
63,0.26399409770965576
64,0.2222418189048767
65,0.21321503818035126
66,0.24708987772464752
67,0.22134718298912048
68,0.23487409949302673
69,0.19597060978412628
70,0.21456803381443024
71,0.20414617657661438
72,0.13859787583351135
73,0.19837576150894165
74,0.16824562847614288
75,0.18199680745601654
76,0.17429035902023315
77,0.13967794179916382
78,0.15410597622394562
79,0.135248601436615
80,0.1327032744884491
81,0.16070213913917542
82,0.14807112514972687
83,0.10400576889514923
84,0.10386814922094345
85,0.17092430591583252
86,0.114805206656456
87,0.12538884580135345
88,0.12681607902050018
89,0.08986412733793259
90,0.11652061343193054
91,0.09823255985975266
92,0.10152073204517365
93,0.0931190475821495
94,0.09338550269603729
95,0.10512994974851608
96,0.07594533264636993
97,0.09983566403388977
98,0.08019444346427917
99,0.07316359132528305
100,0.07309289276599884
101,0.07074379920959473
102,0.071078360080719
103,0.0697004571557045
104,0.06628406792879105
105,0.07298494130373001
106,0.06651818752288818
107,0.054826781153678894
108,0.07262737303972244
109,0.06742682307958603
110,0.0655793622136116
111,0.05344608426094055
112,0.06373550742864609
113,0.055104050785303116
114,0.05003492534160614
115,0.04414290562272072
116,0.03849051147699356
117,0.04386710003018379
118,0.055609069764614105
119,0.044891975820064545
120,0.029834941029548645
121,0.053585778921842575
122,0.03506716713309288
123,0.035526927560567856
124,0.045593857765197754
125,0.036340318620204926
126,0.046327803283929825
127,0.0396149717271328
128,0.04613303020596504
129,0.032151855528354645
130,0.029974395409226418
131,0.028901437297463417
132,0.04213078320026398
133,0.03143491595983505
134,0.025320306420326233
135,0.0341910645365715
136,0.036999206990003586
137,0.041212454438209534
138,0.036857083439826965
139,0.027212992310523987
140,0.03435276076197624
141,0.028902567923069
142,0.027378205209970474
143,0.027231886982917786
144,0.02670811116695404
145,0.028390321880578995
146,0.029880346730351448
147,0.020960384979844093
148,0.03665640950202942
149,0.027060698717832565
150,0.03153018653392792
151,0.02007928676903248
152,0.022359546273946762
153,0.03365983068943024
154,0.02561616711318493
155,0.022011054679751396
156,0.026529880240559578
157,0.022660769522190094
158,0.01604711078107357
159,0.02009648084640503
160,0.02044644020497799
161,0.020525187253952026
162,0.020228806883096695
163,0.015089697204530239
164,0.012940125539898872
165,0.019659625366330147
166,0.024347059428691864
167,0.01462405826896429
168,0.018695758655667305
169,0.018343022093176842
170,0.015318971127271652
171,0.016299206763505936
172,0.01719328761100769
173,0.020323235541582108
174,0.018055573105812073
175,0.012202823534607887
176,0.019998090341687202
177,0.014005429111421108
178,0.015274970792233944
179,0.01540597528219223
180,0.01369369775056839
181,0.015685370191931725
182,0.019138257950544357
183,0.011010676622390747
184,0.012191658839583397
185,0.012606963515281677
186,0.013613278977572918
187,0.013052740134298801
188,0.014170758426189423
189,0.012817179784178734
190,0.012343224138021469
191,0.01628122664988041
192,0.010251348838210106
193,0.013272731564939022
194,0.013922655954957008
195,0.01081021036952734
196,0.011543304659426212
197,0.013061038218438625
198,0.012865941040217876
199,0.011720932088792324
